"SIC.4","year","median","Section","Section.name","SIC2dg1","Division.name","Group","Group.name","Class.name","SectionAbb"
7211,2022,12.6,"M","Professional, scientific and technical activities",72,"Scientific research and development",721,"Research and experimental development on natural sciences and engineering","Research and experimental development on biotechnology","Science"
7219,2018,15.1,"M","Professional, scientific and technical activities",72,"Scientific research and development",721,"Research and experimental development on natural sciences and engineering","Other research and experimental development on natural sciences and engineering","Science"
7219,2019,15,"M","Professional, scientific and technical activities",72,"Scientific research and development",721,"Research and experimental development on natural sciences and engineering","Other research and experimental development on natural sciences and engineering","Science"
7219,2020,13.4,"M","Professional, scientific and technical activities",72,"Scientific research and development",721,"Research and experimental development on natural sciences and engineering","Other research and experimental development on natural sciences and engineering","Science"
7219,2021,14,"M","Professional, scientific and technical activities",72,"Scientific research and development",721,"Research and experimental development on natural sciences and engineering","Other research and experimental development on natural sciences and engineering","Science"
7219,2022,11.4,"M","Professional, scientific and technical activities",72,"Scientific research and development",721,"Research and experimental development on natural sciences and engineering","Other research and experimental development on natural sciences and engineering","Science"
7220,2018,0,"M","Professional, scientific and technical activities",72,"Scientific research and development",722,"Research and experimental development on social sciences and humanities","Research and experimental development on social sciences and humanities","Science"
7220,2019,4.8,"M","Professional, scientific and technical activities",72,"Scientific research and development",722,"Research and experimental development on social sciences and humanities","Research and experimental development on social sciences and humanities","Science"
7220,2020,13.7,"M","Professional, scientific and technical activities",72,"Scientific research and development",722,"Research and experimental development on social sciences and humanities","Research and experimental development on social sciences and humanities","Science"
7220,2021,8.3,"M","Professional, scientific and technical activities",72,"Scientific research and development",722,"Research and experimental development on social sciences and humanities","Research and experimental development on social sciences and humanities","Science"
7220,2022,4.6,"M","Professional, scientific and technical activities",72,"Scientific research and development",722,"Research and experimental development on social sciences and humanities","Research and experimental development on social sciences and humanities","Science"
7311,2018,14.5,"M","Professional, scientific and technical activities",73,"Advertising and market research",731,"Advertising","Advertising agencies","Science"
7311,2019,16.3,"M","Professional, scientific and technical activities",73,"Advertising and market research",731,"Advertising","Advertising agencies","Science"
7311,2020,10.9,"M","Professional, scientific and technical activities",73,"Advertising and market research",731,"Advertising","Advertising agencies","Science"
7311,2021,16.55,"M","Professional, scientific and technical activities",73,"Advertising and market research",731,"Advertising","Advertising agencies","Science"
7311,2022,13.1,"M","Professional, scientific and technical activities",73,"Advertising and market research",731,"Advertising","Advertising agencies","Science"
7312,2018,23.3,"M","Professional, scientific and technical activities",73,"Advertising and market research",731,"Advertising","Media representation","Science"
7312,2019,26.1,"M","Professional, scientific and technical activities",73,"Advertising and market research",731,"Advertising","Media representation","Science"
7312,2020,18.2,"M","Professional, scientific and technical activities",73,"Advertising and market research",731,"Advertising","Media representation","Science"
7312,2021,19.4,"M","Professional, scientific and technical activities",73,"Advertising and market research",731,"Advertising","Media representation","Science"
7312,2022,10.7,"M","Professional, scientific and technical activities",73,"Advertising and market research",731,"Advertising","Media representation","Science"
7320,2018,5.3,"M","Professional, scientific and technical activities",73,"Advertising and market research",732,"Market research and public opinion polling","Market research and public opinion polling","Science"
7320,2019,2.9,"M","Professional, scientific and technical activities",73,"Advertising and market research",732,"Market research and public opinion polling","Market research and public opinion polling","Science"
7320,2020,20.3,"M","Professional, scientific and technical activities",73,"Advertising and market research",732,"Market research and public opinion polling","Market research and public opinion polling","Science"
7320,2021,4.2,"M","Professional, scientific and technical activities",73,"Advertising and market research",732,"Market research and public opinion polling","Market research and public opinion polling","Science"
7320,2022,13.7,"M","Professional, scientific and technical activities",73,"Advertising and market research",732,"Market research and public opinion polling","Market research and public opinion polling","Science"
7410,2018,20.1,"M","Professional, scientific and technical activities",74,"Other professional, scientific and technical activities",741,"Specialised design activities","Specialised design activities","Science"
7410,2019,24,"M","Professional, scientific and technical activities",74,"Other professional, scientific and technical activities",741,"Specialised design activities","Specialised design activities","Science"
7410,2020,-3.1,"M","Professional, scientific and technical activities",74,"Other professional, scientific and technical activities",741,"Specialised design activities","Specialised design activities","Science"
7410,2021,17,"M","Professional, scientific and technical activities",74,"Other professional, scientific and technical activities",741,"Specialised design activities","Specialised design activities","Science"
7410,2022,21.9,"M","Professional, scientific and technical activities",74,"Other professional, scientific and technical activities",741,"Specialised design activities","Specialised design activities","Science"
7420,2018,-4.5,"M","Professional, scientific and technical activities",74,"Other professional, scientific and technical activities",742,"Photographic activities","Photographic activities","Science"
7420,2019,6.9,"M","Professional, scientific and technical activities",74,"Other professional, scientific and technical activities",742,"Photographic activities","Photographic activities","Science"
7420,2021,9.05,"M","Professional, scientific and technical activities",74,"Other professional, scientific and technical activities",742,"Photographic activities","Photographic activities","Science"
7420,2022,0,"M","Professional, scientific and technical activities",74,"Other professional, scientific and technical activities",742,"Photographic activities","Photographic activities","Science"
7430,2018,26.65,"M","Professional, scientific and technical activities",74,"Other professional, scientific and technical activities",743,"Translation and interpretation activities","Translation and interpretation activities","Science"
7430,2019,26.75,"M","Professional, scientific and technical activities",74,"Other professional, scientific and technical activities",743,"Translation and interpretation activities","Translation and interpretation activities","Science"
7430,2020,-10.2,"M","Professional, scientific and technical activities",74,"Other professional, scientific and technical activities",743,"Translation and interpretation activities","Translation and interpretation activities","Science"
7430,2021,23.85,"M","Professional, scientific and technical activities",74,"Other professional, scientific and technical activities",743,"Translation and interpretation activities","Translation and interpretation activities","Science"
7430,2022,29.7,"M","Professional, scientific and technical activities",74,"Other professional, scientific and technical activities",743,"Translation and interpretation activities","Translation and interpretation activities","Science"
7490,2018,16.4,"M","Professional, scientific and technical activities",74,"Other professional, scientific and technical activities",749,"Other professional, scientific and technical activities n.e.c.","Other professional, scientific and technical activities n.e.c.","Science"
7490,2019,17.7,"M","Professional, scientific and technical activities",74,"Other professional, scientific and technical activities",749,"Other professional, scientific and technical activities n.e.c.","Other professional, scientific and technical activities n.e.c.","Science"
7490,2020,18,"M","Professional, scientific and technical activities",74,"Other professional, scientific and technical activities",749,"Other professional, scientific and technical activities n.e.c.","Other professional, scientific and technical activities n.e.c.","Science"
7490,2021,14.9,"M","Professional, scientific and technical activities",74,"Other professional, scientific and technical activities",749,"Other professional, scientific and technical activities n.e.c.","Other professional, scientific and technical activities n.e.c.","Science"
7490,2022,14.75,"M","Professional, scientific and technical activities",74,"Other professional, scientific and technical activities",749,"Other professional, scientific and technical activities n.e.c.","Other professional, scientific and technical activities n.e.c.","Science"
7499,2018,13.65,NA,NA,NA,NA,NA,NA,NA,NA
7499,2019,17.3,NA,NA,NA,NA,NA,NA,NA,NA
7499,2020,16.7,NA,NA,NA,NA,NA,NA,NA,NA
7499,2021,16.2,NA,NA,NA,NA,NA,NA,NA,NA
7499,2022,11,NA,NA,NA,NA,NA,NA,NA,NA
7500,2018,27.3,"M","Professional, scientific and technical activities",75,"Veterinary activities",750,"Veterinary activities","Veterinary activities","Science"
7500,2019,22.3,"M","Professional, scientific and technical activities",75,"Veterinary activities",750,"Veterinary activities","Veterinary activities","Science"
7500,2020,15.6,"M","Professional, scientific and technical activities",75,"Veterinary activities",750,"Veterinary activities","Veterinary activities","Science"
7500,2021,23.2,"M","Professional, scientific and technical activities",75,"Veterinary activities",750,"Veterinary activities","Veterinary activities","Science"
7500,2022,24.65,"M","Professional, scientific and technical activities",75,"Veterinary activities",750,"Veterinary activities","Veterinary activities","Science"
7711,2018,3.7,"N","Administrative and support service activities",77,"Rental and leasing activities",771,"Renting and leasing of motor vehicles","Renting and leasing of cars and light motor vehicles","Administrative"
7711,2019,-4.2,"N","Administrative and support service activities",77,"Rental and leasing activities",771,"Renting and leasing of motor vehicles","Renting and leasing of cars and light motor vehicles","Administrative"
7711,2020,-4.45,"N","Administrative and support service activities",77,"Rental and leasing activities",771,"Renting and leasing of motor vehicles","Renting and leasing of cars and light motor vehicles","Administrative"
7711,2021,9.9,"N","Administrative and support service activities",77,"Rental and leasing activities",771,"Renting and leasing of motor vehicles","Renting and leasing of cars and light motor vehicles","Administrative"
7711,2022,-2.6,"N","Administrative and support service activities",77,"Rental and leasing activities",771,"Renting and leasing of motor vehicles","Renting and leasing of cars and light motor vehicles","Administrative"
7712,2018,9.4,"N","Administrative and support service activities",77,"Rental and leasing activities",771,"Renting and leasing of motor vehicles","Renting and leasing of trucks","Administrative"
7712,2019,12,"N","Administrative and support service activities",77,"Rental and leasing activities",771,"Renting and leasing of motor vehicles","Renting and leasing of trucks","Administrative"
7712,2020,5.15,"N","Administrative and support service activities",77,"Rental and leasing activities",771,"Renting and leasing of motor vehicles","Renting and leasing of trucks","Administrative"
7712,2021,7.75,"N","Administrative and support service activities",77,"Rental and leasing activities",771,"Renting and leasing of motor vehicles","Renting and leasing of trucks","Administrative"
7712,2022,16.5,"N","Administrative and support service activities",77,"Rental and leasing activities",771,"Renting and leasing of motor vehicles","Renting and leasing of trucks","Administrative"
7721,2018,0,"N","Administrative and support service activities",77,"Rental and leasing activities",772,"Renting and leasing of personal and household goods","Renting and leasing of recreational and sports goods","Administrative"
7729,2018,3,"N","Administrative and support service activities",77,"Rental and leasing activities",772,"Renting and leasing of personal and household goods","Renting and leasing of other personal and household goods","Administrative"
7729,2019,1.5,"N","Administrative and support service activities",77,"Rental and leasing activities",772,"Renting and leasing of personal and household goods","Renting and leasing of other personal and household goods","Administrative"
7729,2020,3.05,"N","Administrative and support service activities",77,"Rental and leasing activities",772,"Renting and leasing of personal and household goods","Renting and leasing of other personal and household goods","Administrative"
7729,2021,8.7,"N","Administrative and support service activities",77,"Rental and leasing activities",772,"Renting and leasing of personal and household goods","Renting and leasing of other personal and household goods","Administrative"
7729,2022,0.2,"N","Administrative and support service activities",77,"Rental and leasing activities",772,"Renting and leasing of personal and household goods","Renting and leasing of other personal and household goods","Administrative"
7731,2018,-9,"N","Administrative and support service activities",77,"Rental and leasing activities",773,"Renting and leasing of other machinery, equipment and tangible goods","Renting and leasing of agricultural machinery and equipment","Administrative"
7731,2019,-11,"N","Administrative and support service activities",77,"Rental and leasing activities",773,"Renting and leasing of other machinery, equipment and tangible goods","Renting and leasing of agricultural machinery and equipment","Administrative"
7732,2018,-0.3,"N","Administrative and support service activities",77,"Rental and leasing activities",773,"Renting and leasing of other machinery, equipment and tangible goods","Renting and leasing of construction and civil engineering machinery and equipment","Administrative"
7732,2019,10.7,"N","Administrative and support service activities",77,"Rental and leasing activities",773,"Renting and leasing of other machinery, equipment and tangible goods","Renting and leasing of construction and civil engineering machinery and equipment","Administrative"
7732,2020,12,"N","Administrative and support service activities",77,"Rental and leasing activities",773,"Renting and leasing of other machinery, equipment and tangible goods","Renting and leasing of construction and civil engineering machinery and equipment","Administrative"
7732,2021,14.1,"N","Administrative and support service activities",77,"Rental and leasing activities",773,"Renting and leasing of other machinery, equipment and tangible goods","Renting and leasing of construction and civil engineering machinery and equipment","Administrative"
7732,2022,3.3,"N","Administrative and support service activities",77,"Rental and leasing activities",773,"Renting and leasing of other machinery, equipment and tangible goods","Renting and leasing of construction and civil engineering machinery and equipment","Administrative"
7733,2018,27.4,"N","Administrative and support service activities",77,"Rental and leasing activities",773,"Renting and leasing of other machinery, equipment and tangible goods","Renting and leasing of office machinery and equipment (including computers)","Administrative"
7733,2019,23,"N","Administrative and support service activities",77,"Rental and leasing activities",773,"Renting and leasing of other machinery, equipment and tangible goods","Renting and leasing of office machinery and equipment (including computers)","Administrative"
7733,2020,26,"N","Administrative and support service activities",77,"Rental and leasing activities",773,"Renting and leasing of other machinery, equipment and tangible goods","Renting and leasing of office machinery and equipment (including computers)","Administrative"
7733,2021,19,"N","Administrative and support service activities",77,"Rental and leasing activities",773,"Renting and leasing of other machinery, equipment and tangible goods","Renting and leasing of office machinery and equipment (including computers)","Administrative"
7733,2022,20,"N","Administrative and support service activities",77,"Rental and leasing activities",773,"Renting and leasing of other machinery, equipment and tangible goods","Renting and leasing of office machinery and equipment (including computers)","Administrative"
7735,2018,2.1,"N","Administrative and support service activities",77,"Rental and leasing activities",773,"Renting and leasing of other machinery, equipment and tangible goods","Renting and leasing of air transport equipment","Administrative"
7735,2019,18.9,"N","Administrative and support service activities",77,"Rental and leasing activities",773,"Renting and leasing of other machinery, equipment and tangible goods","Renting and leasing of air transport equipment","Administrative"
7735,2020,1,"N","Administrative and support service activities",77,"Rental and leasing activities",773,"Renting and leasing of other machinery, equipment and tangible goods","Renting and leasing of air transport equipment","Administrative"
7735,2021,19.1,"N","Administrative and support service activities",77,"Rental and leasing activities",773,"Renting and leasing of other machinery, equipment and tangible goods","Renting and leasing of air transport equipment","Administrative"
7735,2022,13,"N","Administrative and support service activities",77,"Rental and leasing activities",773,"Renting and leasing of other machinery, equipment and tangible goods","Renting and leasing of air transport equipment","Administrative"
7739,2018,7.5,"N","Administrative and support service activities",77,"Rental and leasing activities",773,"Renting and leasing of other machinery, equipment and tangible goods","Renting and leasing of other machinery, equipment and tangible goods n.e.c.","Administrative"
7739,2019,8.4,"N","Administrative and support service activities",77,"Rental and leasing activities",773,"Renting and leasing of other machinery, equipment and tangible goods","Renting and leasing of other machinery, equipment and tangible goods n.e.c.","Administrative"
7739,2020,9.3,"N","Administrative and support service activities",77,"Rental and leasing activities",773,"Renting and leasing of other machinery, equipment and tangible goods","Renting and leasing of other machinery, equipment and tangible goods n.e.c.","Administrative"
7739,2021,7.5,"N","Administrative and support service activities",77,"Rental and leasing activities",773,"Renting and leasing of other machinery, equipment and tangible goods","Renting and leasing of other machinery, equipment and tangible goods n.e.c.","Administrative"
7739,2022,7.6,"N","Administrative and support service activities",77,"Rental and leasing activities",773,"Renting and leasing of other machinery, equipment and tangible goods","Renting and leasing of other machinery, equipment and tangible goods n.e.c.","Administrative"
7740,2018,20,"N","Administrative and support service activities",77,"Rental and leasing activities",774,"Leasing of intellectual property and similar products, except copyrighted works","Leasing of intellectual property and similar products, except copyrighted works","Administrative"
7810,2018,2,"N","Administrative and support service activities",78,"Employment activities",781,"Activities of employment placement agencies","Activities of employment placement agencies","Administrative"
7810,2019,2.7,"N","Administrative and support service activities",78,"Employment activities",781,"Activities of employment placement agencies","Activities of employment placement agencies","Administrative"
7810,2020,2.5,"N","Administrative and support service activities",78,"Employment activities",781,"Activities of employment placement agencies","Activities of employment placement agencies","Administrative"
7810,2021,5.4,"N","Administrative and support service activities",78,"Employment activities",781,"Activities of employment placement agencies","Activities of employment placement agencies","Administrative"
7810,2022,4,"N","Administrative and support service activities",78,"Employment activities",781,"Activities of employment placement agencies","Activities of employment placement agencies","Administrative"
7820,2018,2.1,"N","Administrative and support service activities",78,"Employment activities",782,"Temporary employment agency activities","Temporary employment agency activities","Administrative"
7820,2019,2,"N","Administrative and support service activities",78,"Employment activities",782,"Temporary employment agency activities","Temporary employment agency activities","Administrative"
7820,2020,1,"N","Administrative and support service activities",78,"Employment activities",782,"Temporary employment agency activities","Temporary employment agency activities","Administrative"
7820,2021,1,"N","Administrative and support service activities",78,"Employment activities",782,"Temporary employment agency activities","Temporary employment agency activities","Administrative"
7820,2022,1.9,"N","Administrative and support service activities",78,"Employment activities",782,"Temporary employment agency activities","Temporary employment agency activities","Administrative"
7830,2018,12.6,"N","Administrative and support service activities",78,"Employment activities",783,"Other human resources provision","Other human resources provision","Administrative"
7830,2019,8,"N","Administrative and support service activities",78,"Employment activities",783,"Other human resources provision","Other human resources provision","Administrative"
7830,2020,10,"N","Administrative and support service activities",78,"Employment activities",783,"Other human resources provision","Other human resources provision","Administrative"
7830,2021,3.7,"N","Administrative and support service activities",78,"Employment activities",783,"Other human resources provision","Other human resources provision","Administrative"
7830,2022,5.3,"N","Administrative and support service activities",78,"Employment activities",783,"Other human resources provision","Other human resources provision","Administrative"
7911,2018,19.1,"N","Administrative and support service activities",79,"Travel agency, tour operator and other reservation service and related activities",791,"Travel agency and tour operator activities","Travel agency activities","Administrative"
7911,2019,19.8,"N","Administrative and support service activities",79,"Travel agency, tour operator and other reservation service and related activities",791,"Travel agency and tour operator activities","Travel agency activities","Administrative"
7911,2020,21.6,"N","Administrative and support service activities",79,"Travel agency, tour operator and other reservation service and related activities",791,"Travel agency and tour operator activities","Travel agency activities","Administrative"
7911,2021,18.4,"N","Administrative and support service activities",79,"Travel agency, tour operator and other reservation service and related activities",791,"Travel agency and tour operator activities","Travel agency activities","Administrative"
7911,2022,20.3,"N","Administrative and support service activities",79,"Travel agency, tour operator and other reservation service and related activities",791,"Travel agency and tour operator activities","Travel agency activities","Administrative"
7912,2018,11.9,"N","Administrative and support service activities",79,"Travel agency, tour operator and other reservation service and related activities",791,"Travel agency and tour operator activities","Tour operator activities","Administrative"
7912,2019,6.2,"N","Administrative and support service activities",79,"Travel agency, tour operator and other reservation service and related activities",791,"Travel agency and tour operator activities","Tour operator activities","Administrative"
7912,2020,2.5,"N","Administrative and support service activities",79,"Travel agency, tour operator and other reservation service and related activities",791,"Travel agency and tour operator activities","Tour operator activities","Administrative"
7912,2021,6.1,"N","Administrative and support service activities",79,"Travel agency, tour operator and other reservation service and related activities",791,"Travel agency and tour operator activities","Tour operator activities","Administrative"
7912,2022,15.2,"N","Administrative and support service activities",79,"Travel agency, tour operator and other reservation service and related activities",791,"Travel agency and tour operator activities","Tour operator activities","Administrative"
7990,2018,20.6,"N","Administrative and support service activities",79,"Travel agency, tour operator and other reservation service and related activities",799,"Other reservation service and related activities","Other reservation service and related activities","Administrative"
7990,2019,12.3,"N","Administrative and support service activities",79,"Travel agency, tour operator and other reservation service and related activities",799,"Other reservation service and related activities","Other reservation service and related activities","Administrative"
7990,2020,12.5,"N","Administrative and support service activities",79,"Travel agency, tour operator and other reservation service and related activities",799,"Other reservation service and related activities","Other reservation service and related activities","Administrative"
7990,2021,9.3,"N","Administrative and support service activities",79,"Travel agency, tour operator and other reservation service and related activities",799,"Other reservation service and related activities","Other reservation service and related activities","Administrative"
7990,2022,11.1,"N","Administrative and support service activities",79,"Travel agency, tour operator and other reservation service and related activities",799,"Other reservation service and related activities","Other reservation service and related activities","Administrative"
8010,2018,-0.4,"N","Administrative and support service activities",80,"Security and investigation activities",801,"Private security activities","Private security activities","Administrative"
8010,2019,0,"N","Administrative and support service activities",80,"Security and investigation activities",801,"Private security activities","Private security activities","Administrative"
8010,2020,-0.1,"N","Administrative and support service activities",80,"Security and investigation activities",801,"Private security activities","Private security activities","Administrative"
8010,2021,0,"N","Administrative and support service activities",80,"Security and investigation activities",801,"Private security activities","Private security activities","Administrative"
8010,2022,-0.15,"N","Administrative and support service activities",80,"Security and investigation activities",801,"Private security activities","Private security activities","Administrative"
8020,2018,15.2,"N","Administrative and support service activities",80,"Security and investigation activities",802,"Security systems service activities","Security systems service activities","Administrative"
8020,2019,5.65,"N","Administrative and support service activities",80,"Security and investigation activities",802,"Security systems service activities","Security systems service activities","Administrative"
8020,2020,27.8,"N","Administrative and support service activities",80,"Security and investigation activities",802,"Security systems service activities","Security systems service activities","Administrative"
8020,2021,16.7,"N","Administrative and support service activities",80,"Security and investigation activities",802,"Security systems service activities","Security systems service activities","Administrative"
8020,2022,18.1,"N","Administrative and support service activities",80,"Security and investigation activities",802,"Security systems service activities","Security systems service activities","Administrative"
8030,2018,20.9,"N","Administrative and support service activities",80,"Security and investigation activities",803,"Investigation activities","Investigation activities","Administrative"
8030,2019,11.2,"N","Administrative and support service activities",80,"Security and investigation activities",803,"Investigation activities","Investigation activities","Administrative"
8030,2020,20.6,"N","Administrative and support service activities",80,"Security and investigation activities",803,"Investigation activities","Investigation activities","Administrative"
8030,2021,20.4,"N","Administrative and support service activities",80,"Security and investigation activities",803,"Investigation activities","Investigation activities","Administrative"
8030,2022,20.4,"N","Administrative and support service activities",80,"Security and investigation activities",803,"Investigation activities","Investigation activities","Administrative"
8110,2018,5.1,"N","Administrative and support service activities",81,"Services to buildings and landscape activities",811,"Combined facilities support activities","Combined facilities support activities","Administrative"
8110,2019,6.4,"N","Administrative and support service activities",81,"Services to buildings and landscape activities",811,"Combined facilities support activities","Combined facilities support activities","Administrative"
8110,2020,5,"N","Administrative and support service activities",81,"Services to buildings and landscape activities",811,"Combined facilities support activities","Combined facilities support activities","Administrative"
8110,2021,5.6,"N","Administrative and support service activities",81,"Services to buildings and landscape activities",811,"Combined facilities support activities","Combined facilities support activities","Administrative"
8110,2022,7.2,"N","Administrative and support service activities",81,"Services to buildings and landscape activities",811,"Combined facilities support activities","Combined facilities support activities","Administrative"
8121,2018,0.25,"N","Administrative and support service activities",81,"Services to buildings and landscape activities",812,"Cleaning activities","General cleaning of buildings","Administrative"
8121,2019,0.3,"N","Administrative and support service activities",81,"Services to buildings and landscape activities",812,"Cleaning activities","General cleaning of buildings","Administrative"
8121,2020,0,"N","Administrative and support service activities",81,"Services to buildings and landscape activities",812,"Cleaning activities","General cleaning of buildings","Administrative"
8121,2021,0.9,"N","Administrative and support service activities",81,"Services to buildings and landscape activities",812,"Cleaning activities","General cleaning of buildings","Administrative"
8121,2022,0.4,"N","Administrative and support service activities",81,"Services to buildings and landscape activities",812,"Cleaning activities","General cleaning of buildings","Administrative"
8122,2018,0.6,"N","Administrative and support service activities",81,"Services to buildings and landscape activities",812,"Cleaning activities","Other building and industrial cleaning activities","Administrative"
8122,2019,2.3,"N","Administrative and support service activities",81,"Services to buildings and landscape activities",812,"Cleaning activities","Other building and industrial cleaning activities","Administrative"
8122,2020,3.4,"N","Administrative and support service activities",81,"Services to buildings and landscape activities",812,"Cleaning activities","Other building and industrial cleaning activities","Administrative"
8122,2021,2.7,"N","Administrative and support service activities",81,"Services to buildings and landscape activities",812,"Cleaning activities","Other building and industrial cleaning activities","Administrative"
8122,2022,0,"N","Administrative and support service activities",81,"Services to buildings and landscape activities",812,"Cleaning activities","Other building and industrial cleaning activities","Administrative"
8129,2018,0.05,"N","Administrative and support service activities",81,"Services to buildings and landscape activities",812,"Cleaning activities","Other cleaning activities","Administrative"
8129,2019,0,"N","Administrative and support service activities",81,"Services to buildings and landscape activities",812,"Cleaning activities","Other cleaning activities","Administrative"
8129,2020,0,"N","Administrative and support service activities",81,"Services to buildings and landscape activities",812,"Cleaning activities","Other cleaning activities","Administrative"
8129,2021,0.8,"N","Administrative and support service activities",81,"Services to buildings and landscape activities",812,"Cleaning activities","Other cleaning activities","Administrative"
8129,2022,1.2,"N","Administrative and support service activities",81,"Services to buildings and landscape activities",812,"Cleaning activities","Other cleaning activities","Administrative"
8130,2018,-1.6,"N","Administrative and support service activities",81,"Services to buildings and landscape activities",813,"Landscape service activities","Landscape service activities","Administrative"
8130,2019,-5,"N","Administrative and support service activities",81,"Services to buildings and landscape activities",813,"Landscape service activities","Landscape service activities","Administrative"
8130,2020,-10,"N","Administrative and support service activities",81,"Services to buildings and landscape activities",813,"Landscape service activities","Landscape service activities","Administrative"
8130,2021,-3.3,"N","Administrative and support service activities",81,"Services to buildings and landscape activities",813,"Landscape service activities","Landscape service activities","Administrative"
8130,2022,-0.9,"N","Administrative and support service activities",81,"Services to buildings and landscape activities",813,"Landscape service activities","Landscape service activities","Administrative"
8211,2018,22.95,"N","Administrative and support service activities",82,"Office administrative, office support and other business support activities",821,"Office administrative and support activities","Combined office administrative service activities","Administrative"
8211,2019,19.9,"N","Administrative and support service activities",82,"Office administrative, office support and other business support activities",821,"Office administrative and support activities","Combined office administrative service activities","Administrative"
8211,2020,19.4,"N","Administrative and support service activities",82,"Office administrative, office support and other business support activities",821,"Office administrative and support activities","Combined office administrative service activities","Administrative"
8211,2021,20.5,"N","Administrative and support service activities",82,"Office administrative, office support and other business support activities",821,"Office administrative and support activities","Combined office administrative service activities","Administrative"
8211,2022,9.8,"N","Administrative and support service activities",82,"Office administrative, office support and other business support activities",821,"Office administrative and support activities","Combined office administrative service activities","Administrative"
8219,2018,-13.3,"N","Administrative and support service activities",82,"Office administrative, office support and other business support activities",821,"Office administrative and support activities","Photocopying, document preparation and other specialised office support activities","Administrative"
8219,2019,-9,"N","Administrative and support service activities",82,"Office administrative, office support and other business support activities",821,"Office administrative and support activities","Photocopying, document preparation and other specialised office support activities","Administrative"
8219,2020,-5.7,"N","Administrative and support service activities",82,"Office administrative, office support and other business support activities",821,"Office administrative and support activities","Photocopying, document preparation and other specialised office support activities","Administrative"
8219,2021,-10.8,"N","Administrative and support service activities",82,"Office administrative, office support and other business support activities",821,"Office administrative and support activities","Photocopying, document preparation and other specialised office support activities","Administrative"
8219,2022,-8.2,"N","Administrative and support service activities",82,"Office administrative, office support and other business support activities",821,"Office administrative and support activities","Photocopying, document preparation and other specialised office support activities","Administrative"
8220,2018,0.95,"N","Administrative and support service activities",82,"Office administrative, office support and other business support activities",822,"Activities of call centres","Activities of call centres","Administrative"
8220,2019,1.2,"N","Administrative and support service activities",82,"Office administrative, office support and other business support activities",822,"Activities of call centres","Activities of call centres","Administrative"
8220,2020,0,"N","Administrative and support service activities",82,"Office administrative, office support and other business support activities",822,"Activities of call centres","Activities of call centres","Administrative"
8220,2021,1.15,"N","Administrative and support service activities",82,"Office administrative, office support and other business support activities",822,"Activities of call centres","Activities of call centres","Administrative"
8220,2022,2,"N","Administrative and support service activities",82,"Office administrative, office support and other business support activities",822,"Activities of call centres","Activities of call centres","Administrative"
8230,2018,16.7,"N","Administrative and support service activities",82,"Office administrative, office support and other business support activities",823,"Organisation of conventions and trade shows","Organisation of conventions and trade shows","Administrative"
8230,2019,13.45,"N","Administrative and support service activities",82,"Office administrative, office support and other business support activities",823,"Organisation of conventions and trade shows","Organisation of conventions and trade shows","Administrative"
8230,2020,11.2,"N","Administrative and support service activities",82,"Office administrative, office support and other business support activities",823,"Organisation of conventions and trade shows","Organisation of conventions and trade shows","Administrative"
8230,2021,13.7,"N","Administrative and support service activities",82,"Office administrative, office support and other business support activities",823,"Organisation of conventions and trade shows","Organisation of conventions and trade shows","Administrative"
8230,2022,12.6,"N","Administrative and support service activities",82,"Office administrative, office support and other business support activities",823,"Organisation of conventions and trade shows","Organisation of conventions and trade shows","Administrative"
8291,2018,3.8,"N","Administrative and support service activities",82,"Office administrative, office support and other business support activities",829,"Business support service activities n.e.c.","Activities of collection agencies and credit bureaus","Administrative"
8291,2019,2,"N","Administrative and support service activities",82,"Office administrative, office support and other business support activities",829,"Business support service activities n.e.c.","Activities of collection agencies and credit bureaus","Administrative"
8291,2020,0,"N","Administrative and support service activities",82,"Office administrative, office support and other business support activities",829,"Business support service activities n.e.c.","Activities of collection agencies and credit bureaus","Administrative"
8291,2021,1.8,"N","Administrative and support service activities",82,"Office administrative, office support and other business support activities",829,"Business support service activities n.e.c.","Activities of collection agencies and credit bureaus","Administrative"
8291,2022,1,"N","Administrative and support service activities",82,"Office administrative, office support and other business support activities",829,"Business support service activities n.e.c.","Activities of collection agencies and credit bureaus","Administrative"
8292,2018,1.55,"N","Administrative and support service activities",82,"Office administrative, office support and other business support activities",829,"Business support service activities n.e.c.","Packaging activities","Administrative"
8292,2019,5.3,"N","Administrative and support service activities",82,"Office administrative, office support and other business support activities",829,"Business support service activities n.e.c.","Packaging activities","Administrative"
8292,2020,4,"N","Administrative and support service activities",82,"Office administrative, office support and other business support activities",829,"Business support service activities n.e.c.","Packaging activities","Administrative"
8292,2021,1,"N","Administrative and support service activities",82,"Office administrative, office support and other business support activities",829,"Business support service activities n.e.c.","Packaging activities","Administrative"
8292,2022,6.4,"N","Administrative and support service activities",82,"Office administrative, office support and other business support activities",829,"Business support service activities n.e.c.","Packaging activities","Administrative"
8299,2018,13.1,"N","Administrative and support service activities",82,"Office administrative, office support and other business support activities",829,"Business support service activities n.e.c.","Other business support service activities n.e.c.","Administrative"
8299,2019,13,"N","Administrative and support service activities",82,"Office administrative, office support and other business support activities",829,"Business support service activities n.e.c.","Other business support service activities n.e.c.","Administrative"
8299,2020,15.6,"N","Administrative and support service activities",82,"Office administrative, office support and other business support activities",829,"Business support service activities n.e.c.","Other business support service activities n.e.c.","Administrative"
